,customer_id,age,gender,region,customer_type,plan_type,plan_tier,monthly_fee_€,contract_length_months,auto_renewal,subscription_status,avg_monthly_data_gb,avg_monthly_voice_minutes,sms_per_month,roaming_last_3m,loyalty_member,app_logins_per_month,dropped_calls_last_month,avg_download_speed_mbps,coverage_complaints_6m,csat_score,payment_method,on_time_payments,late_payments_6m,outstanding_balance_€,discount_last_renewal,downgraded_last_6m,last_offer_accepted,campaign_ctr,support_tickets_6m,avg_resolution_time_hrs,email_open_rate,nps_score,subscription_start_date,subscription_end_date,first_name,last_name,full_name,email,Phone,tenure_days
833,TI-2024-000834,20,Female,Cork,Individual,Postpay,Freedom,56,12,Yes,Active,74.1,30,283,No,Yes,20,1,139.8,3,1,Credit Card,No,4,463.21,No,Yes,No,0.09,4,34.9,0.89,-42,2024-04-08,2025-04-03,Janet,Martinez,Janet Martinez,janet_martinez@yahoo.com,+353-21-6918938,360
834,TI-2024-000835,40,Female,Dublin,Individual,SIM-only,Freedom,35,1,Yes,Active,69.5,2380,191,Yes,No,2,4,179.6,4,1,Debit Card,Yes,0,168.4,No,Yes,No,0.56,4,1.7,0.85,67,2024-05-19,2024-06-18,Samantha,Hill,Samantha Hill,samantha_hill@yahoo.com,+353-1-5312144,30
835,TI-2022-000836,54,Female,Other,Family,SIM-only,Freedom,66,1,Yes,Active,49.7,659,88,Yes,Yes,3,15,49.0,4,2,Credit Card,Yes,2,357.98,No,No,Yes,0.31,3,3.3,0.12,73,2022-10-26,2022-11-25,Susan,Rivera,Susan Rivera,susan_rivera@mail.com,+353-83-5434473,30
836,TI-2023-000837,54,Female,Other,Individual,Prepay,Essentials,46,12,Yes,Active,41.9,2224,31,No,Yes,4,15,87.5,4,4,Credit Card,Yes,5,241.44,No,No,Yes,0.19,0,4.9,0.96,-39,2023-12-06,2024-11-30,Ashley,Mitchell,Ashley Mitchell,ashley_mitchell@yahoo.com,+353-85-1132144,360
837,TI-2023-000838,27,Male,Galway,Individual,Prepay,Freedom,16,12,No,Active,40.7,2417,136,No,Yes,17,1,184.8,3,3,Credit Card,Yes,1,313.4,No,Yes,No,0.29,4,39.2,0.26,76,2023-01-12,2024-01-07,Donald,Rodriguez,Donald Rodriguez,donald_rodriguez@mail.com,+353-91-622300,360
838,TI-2023-000839,27,Male,Cork,Family,Postpay,Essentials,49,1,Yes,Active,65.8,546,155,Yes,No,25,15,165.3,3,3,Credit Card,Yes,0,252.19,No,No,Yes,0.48,4,24.9,0.35,15,2023-04-27,2023-05-27,Nicholas,Hill,Nicholas Hill,nicholas_hill@outlook.com,+353-21-8152287,30
839,TI-2023-000840,36,Female,Other,Family,Postpay,Freedom,48,24,Yes,Active,52.0,2582,249,No,No,24,4,235.5,3,5,Direct Debit,Yes,2,483.56,Yes,No,No,0.22,0,64.4,0.15,10,2023-07-07,2025-06-26,Katherine,Sanchez,Katherine Sanchez,katherine_sanchez@outlook.com,+353-89-5316168,720
840,TI-2023-000841,34,Female,Dublin,Business,Postpay,Freedom,71,12,Yes,Active,85.7,1129,94,No,No,9,7,81.5,2,2,Debit Card,No,0,346.05,No,No,No,0.47,0,40.7,0.38,-78,2023-11-17,2024-11-11,Julie,Anderson,Julie Anderson,julie_anderson@gmail.com,+353-1-3274763,360
841,TI-2025-000842,38,Female,Galway,Individual,Prepay,Freedom,87,1,No,Active,88.1,2144,16,No,No,7,19,196.4,1,5,Credit Card,Yes,4,125.66,No,Yes,Yes,0.37,1,55.0,0.64,71,2025-04-18,2025-05-18,Emily,Young,Emily Young,emily_young@hotmail.com,+353-91-285677,30
842,TI-2023-000843,31,Female,Dublin,Individual,Postpay,Freedom,62,12,Yes,Cancelled,21.2,2277,116,No,No,11,13,88.0,0,3,Credit Card,Yes,1,454.84,No,No,No,0.41,3,49.8,0.51,71,2023-04-22,2024-04-16,Rebecca,Martin,Rebecca Martin,rebecca_martin@mail.com,+353-1-3672555,360
843,TI-2024-000844,26,Male,Galway,Individual,Postpay,Freedom,13,12,Yes,Active,17.9,2274,470,No,Yes,21,9,176.4,3,3,Debit Card,No,5,147.01,No,No,Yes,0.12,0,37.9,0.83,-82,2024-01-12,2025-01-06,John,Nelson,John Nelson,john_nelson@yahoo.com,+353-91-753521,360
844,TI-2024-000845,63,Female,Dublin,Individual,Prepay,Unlimited,91,12,No,Cancelled,64.9,370,332,Yes,Yes,25,1,181.9,1,3,Credit Card,Yes,0,185.8,No,No,No,0.34,1,53.9,0.64,71,2024-04-27,2025-04-22,Nicole,Adams,Nicole Adams,nicole_adams@gmail.com,+353-1-4542863,360
845,TI-2025-000846,18,Male,Other,Individual,Postpay,Essentials,34,1,Yes,Active,33.6,1123,310,No,Yes,26,2,37.4,3,5,Credit Card,Yes,1,51.06,Yes,No,No,0.13,0,39.7,0.26,-90,2025-02-02,2025-03-04,Richard,Taylor,Richard Taylor,richard_taylor@gmail.com,+353-83-8412758,30
846,TI-2023-000847,68,Female,Other,Individual,Postpay,Freedom,16,12,Yes,Cancelled,6.8,1468,9,Yes,No,2,17,165.0,0,2,Debit Card,Yes,2,449.98,Yes,No,No,0.56,2,28.4,0.56,-41,2023-07-07,2024-07-01,Helen,Perez,Helen Perez,helen_perez@outlook.com,+353-86-8612324,360
847,TI-2023-000848,62,Male,Dublin,Business,Postpay,Freedom,37,0,Yes,Active,89.4,1491,79,No,No,26,1,4.6,3,1,Direct Debit,Yes,5,143.06,No,No,No,0.38,2,31.9,0.06,65,2023-01-28,2023-07-29,Ryan,Davis,Ryan Davis,ryan_davis@outlook.com,+353-1-7257226,182
848,TI-2024-000849,30,Male,Cork,Individual,Prepay,Freedom,78,24,Yes,Active,26.6,2102,133,No,Yes,17,8,150.9,1,1,Credit Card,Yes,5,129.46,Yes,No,No,0.17,2,60.5,0.58,-98,2024-09-28,2026-09-18,Eric,Jones,Eric Jones,eric_jones@mail.com,+353-21-9561410,720
849,TI-2022-000850,21,Male,Other,Individual,Postpay,Unlimited,76,12,Yes,Active,93.3,2471,431,No,No,22,1,209.6,2,3,Debit Card,Yes,3,460.13,Yes,No,Yes,0.1,0,41.0,0.39,43,2022-10-18,2023-10-13,Nicholas,Nelson,Nicholas Nelson,nicholas_nelson@mail.com,+353-89-9537809,360
850,TI-2023-000851,18,Male,Cork,Individual,Prepay,Essentials,29,0,Yes,Active,73.2,2362,202,Yes,Yes,7,6,22.8,0,2,Credit Card,No,0,402.76,No,No,No,0.38,4,27.8,0.1,-92,2023-09-23,2023-12-01,Brian,Rodriguez,Brian Rodriguez,brian_rodriguez@outlook.com,+353-21-6559160,69
851,TI-2024-000852,66,Female,Other,Individual,Prepay,Freedom,92,12,Yes,Cancelled,77.5,1151,115,Yes,No,25,6,281.7,1,2,Debit Card,Yes,1,70.54,No,No,No,0.08,4,13.8,0.31,-60,2024-01-26,2025-01-20,Linda,Carter,Linda Carter,linda_carter@gmail.com,+353-89-1559289,360
852,TI-2025-000853,57,Male,Cork,Individual,Postpay,Freedom,20,24,Yes,Active,24.1,2079,450,No,Yes,0,13,138.2,4,4,Debit Card,Yes,0,384.66,No,Yes,No,0.22,2,36.2,0.9,-63,2025-06-02,2027-05-23,Jason,Perez,Jason Perez,jason_perez@outlook.com,+353-21-5258053,720
853,TI-2022-000854,49,Male,Dublin,Individual,Postpay,Unlimited,76,24,Yes,Active,27.2,92,219,No,Yes,13,4,281.6,4,4,Direct Debit,Yes,2,456.52,Yes,Yes,Yes,0.32,3,18.9,0.59,-32,2022-12-26,2024-12-15,Gregory,Scott,Gregory Scott,gregory_scott@icloud.com,+353-1-4654891,720
854,TI-2022-000855,51,Male,Dublin,Individual,Prepay,Essentials,96,1,Yes,Cancelled,54.5,2566,252,No,No,21,7,33.1,4,5,Debit Card,Yes,2,39.26,No,No,No,0.37,1,68.8,0.9,92,2022-10-26,2022-11-25,Richard,Lewis,Richard Lewis,richard_lewis@icloud.com,+353-1-4822109,30
855,TI-2024-000856,45,Male,Dublin,Individual,Postpay,Freedom,16,0,Yes,Active,21.3,1281,168,No,No,22,17,285.0,2,4,Credit Card,Yes,5,412.61,No,No,Yes,0.43,2,35.9,0.41,-66,2024-06-15,2024-12-07,Steven,Torres,Steven Torres,steven_torres@mail.com,+353-1-8447465,175
856,TI-2022-000857,48,Male,Galway,Family,Postpay,Freedom,32,12,No,Active,34.0,2900,334,No,Yes,12,5,33.6,3,5,Credit Card,Yes,5,273.71,Yes,Yes,No,0.35,1,1.6,0.98,26,2022-12-22,2023-12-17,Edward,Garcia,Edward Garcia,edward_garcia@icloud.com,+353-91-120201,360
857,TI-2023-000858,25,Male,Dublin,Family,Postpay,Essentials,70,0,Yes,Active,35.5,1925,315,Yes,Yes,24,13,139.0,3,1,Credit Card,Yes,1,334.6,No,No,No,0.51,1,7.6,0.36,62,2023-11-21,2024-03-27,Jonathan,Hall,Jonathan Hall,jonathan_hall@outlook.com,+353-1-6072264,127
858,TI-2025-000859,56,Female,Cork,Individual,Postpay,Freedom,80,24,Yes,Cancelled,20.2,1243,204,Yes,No,11,17,281.5,3,3,Debit Card,Yes,4,246.43,No,No,No,0.43,2,21.2,0.76,-53,2025-01-21,2027-01-11,Jessica,Wilson,Jessica Wilson,jessica_wilson@yahoo.com,+353-21-1156291,720
859,TI-2025-000860,43,Female,Cork,Individual,Postpay,Freedom,43,0,Yes,Active,24.5,2799,297,No,No,2,16,70.6,2,2,Direct Debit,No,0,348.9,No,Yes,Yes,0.25,4,7.5,0.31,6,2025-05-15,2026-02-16,Jessica,Gonzalez,Jessica Gonzalez,jessica_gonzalez@icloud.com,+353-21-2461055,277
860,TI-2024-000861,51,Female,Cork,Family,Postpay,Freedom,28,1,Yes,Active,79.9,1571,371,No,No,17,8,11.4,4,1,Debit Card,No,0,17.05,Yes,No,No,0.48,3,64.5,0.11,-93,2024-10-18,2024-11-17,Amanda,Allen,Amanda Allen,amanda_allen@hotmail.com,+353-21-4050963,30
861,TI-2024-000862,20,Male,Other,Family,Prepay,Unlimited,67,1,Yes,Active,20.9,415,247,Yes,Yes,20,12,238.1,3,1,Debit Card,Yes,2,381.35,No,Yes,Yes,0.12,2,61.7,0.83,-74,2024-05-26,2024-06-25,Joseph,Nguyen,Joseph Nguyen,joseph_nguyen@gmail.com,+353-83-7954809,30
862,TI-2024-000863,67,Male,Other,Individual,Prepay,Freedom,18,1,Yes,Active,7.7,2604,364,Yes,No,12,15,179.2,2,5,Credit Card,Yes,0,16.67,Yes,Yes,No,0.22,1,69.9,0.76,-92,2024-09-10,2024-10-10,Eric,Green,Eric Green,eric_green@icloud.com,+353-86-2229466,30
863,TI-2025-000864,29,Female,Cork,Family,Postpay,Freedom,57,12,Yes,Active,64.8,2413,464,No,No,14,9,154.7,2,3,Credit Card,Yes,1,227.65,Yes,No,Yes,0.23,0,51.2,0.82,57,2025-04-04,2026-03-30,Mary,Brown,Mary Brown,mary_brown@icloud.com,+353-21-4733406,360
864,TI-2022-000865,18,Female,Other,Individual,Postpay,Freedom,91,1,Yes,Cancelled,97.7,1544,70,Yes,No,9,9,11.3,1,5,Credit Card,Yes,3,75.48,No,Yes,No,0.46,0,46.8,0.3,-87,2022-11-05,2022-12-05,Samantha,Davis,Samantha Davis,samantha_davis@yahoo.com,+353-85-5817570,30
865,TI-2024-000866,61,Male,Galway,Family,Postpay,Essentials,50,0,No,Cancelled,36.5,2646,155,No,No,0,3,196.3,3,1,Credit Card,No,5,411.79,No,No,No,0.08,1,66.6,0.7,50,2024-11-04,2024-12-15,Raymond,Flores,Raymond Flores,raymond_flores@icloud.com,+353-91-217298,41
866,TI-2023-000867,22,Male,Cork,Business,Prepay,Essentials,57,1,Yes,Active,16.3,2378,101,No,Yes,28,11,52.3,4,2,Credit Card,Yes,2,156.83,No,No,No,0.33,2,68.2,0.22,-72,2023-02-05,2023-03-07,Steven,Hill,Steven Hill,steven_hill@yahoo.com,+353-21-2885422,30
867,TI-2025-000868,47,Male,Other,Individual,Prepay,Freedom,54,12,Yes,Active,59.2,688,12,Yes,Yes,5,7,279.4,0,4,Debit Card,Yes,5,227.05,No,No,Yes,0.03,4,63.3,0.01,-75,2025-07-10,2026-07-05,Brian,Thomas,Brian Thomas,brian_thomas@yahoo.com,+353-87-8449739,360
868,TI-2023-000869,47,Male,Dublin,Family,Postpay,Freedom,34,0,Yes,Active,91.1,1665,464,Yes,No,8,14,206.0,2,5,Credit Card,Yes,5,214.38,Yes,No,No,0.25,2,62.2,0.87,42,2023-09-04,2023-10-27,Donald,Garcia,Donald Garcia,donald_garcia@icloud.com,+353-1-4085497,53
869,TI-2024-000870,34,Male,Dublin,Individual,Prepay,Essentials,87,12,Yes,Active,79.5,2058,270,No,Yes,9,18,212.4,1,1,Debit Card,Yes,5,386.25,No,No,No,0.07,3,48.7,0.52,14,2024-06-06,2025-06-01,Michael,Brown,Michael Brown,michael_brown@hotmail.com,+353-1-9672125,360
870,TI-2023-000871,65,Female,Other,Business,Postpay,Freedom,34,12,Yes,Active,64.1,2865,291,No,No,14,14,70.5,0,4,Debit Card,Yes,3,240.57,Yes,Yes,No,0.49,0,1.1,0.98,-28,2023-04-09,2024-04-03,Catherine,Rodriguez,Catherine Rodriguez,catherine_rodriguez@yahoo.com,+353-87-1129929,360
871,TI-2024-000872,64,Female,Cork,Individual,Prepay,Freedom,28,12,Yes,Cancelled,34.9,1530,219,No,Yes,8,7,264.3,2,4,Credit Card,Yes,0,394.48,No,No,Yes,0.29,1,31.5,0.39,-20,2024-02-09,2025-02-03,Patricia,Hernandez,Patricia Hernandez,patricia_hernandez@yahoo.com,+353-21-5171614,360
872,TI-2023-000873,40,Female,Other,Family,Postpay,Essentials,48,24,Yes,Active,56.5,418,14,No,Yes,22,7,161.8,1,1,Debit Card,No,4,36.75,No,No,No,0.46,4,46.1,0.96,100,2023-02-07,2025-01-27,Chloe,Sanchez,Chloe Sanchez,chloe_sanchez@gmail.com,+353-89-1390222,720
873,TI-2024-000874,32,Female,Other,Individual,SIM-only,Freedom,88,24,No,Active,13.7,1145,237,No,Yes,13,18,257.3,3,3,Credit Card,Yes,5,95.8,No,No,No,0.36,2,39.8,0.62,-34,2024-02-21,2026-02-10,Susan,Thompson,Susan Thompson,susan_thompson@yahoo.com,+353-86-3382784,720
874,TI-2023-000875,54,Female,Dublin,Individual,Prepay,Essentials,89,24,No,Active,69.5,910,116,No,No,10,8,82.0,1,1,Credit Card,Yes,1,275.77,No,Yes,No,0.13,3,59.3,0.51,43,2023-01-06,2024-12-26,Katherine,Roberts,Katherine Roberts,katherine_roberts@outlook.com,+353-1-3297450,720
875,TI-2023-000876,38,Female,Other,Individual,Postpay,Unlimited,36,1,Yes,Active,73.9,1354,330,No,Yes,6,16,226.9,2,2,Credit Card,Yes,5,473.54,No,No,No,0.14,2,59.1,0.3,40,2023-05-21,2023-06-20,Karen,Sanchez,Karen Sanchez,karen_sanchez@mail.com,+353-85-1350079,30
876,TI-2023-000877,31,Female,Cork,Business,Prepay,Unlimited,83,0,Yes,Active,96.7,1566,55,Yes,No,23,7,172.8,3,4,Credit Card,Yes,5,37.38,No,No,No,0.34,3,43.5,0.83,-11,2023-10-10,2024-06-20,Emma,Anderson,Emma Anderson,emma_anderson@icloud.com,+353-21-7186744,254
877,TI-2022-000878,19,Male,Cork,Family,Postpay,Freedom,72,1,No,Active,29.7,2395,350,No,Yes,25,11,15.5,4,2,Debit Card,Yes,0,21.54,No,No,No,0.26,2,2.6,0.83,-5,2022-09-17,2022-10-17,Joseph,Lee,Joseph Lee,joseph_lee@icloud.com,+353-21-6815334,30
878,TI-2023-000879,28,Male,Galway,Family,Postpay,Essentials,77,24,Yes,Cancelled,6.8,411,131,No,No,29,14,122.2,1,5,Direct Debit,Yes,1,78.28,No,No,Yes,0.19,4,27.2,0.42,51,2023-11-04,2025-10-24,Donald,Campbell,Donald Campbell,donald_campbell@icloud.com,+353-91-251202,720
879,TI-2022-000880,68,Male,Other,Business,Postpay,Freedom,28,24,Yes,Cancelled,56.8,1247,482,No,Yes,1,3,56.0,0,4,Credit Card,No,0,320.58,No,No,No,0.58,4,17.2,0.73,17,2022-10-11,2024-09-30,Eric,Anderson,Eric Anderson,eric_anderson@outlook.com,+353-85-9159097,720
880,TI-2025-000881,56,Female,Dublin,Individual,Postpay,Unlimited,37,24,Yes,Active,72.1,152,225,No,Yes,13,5,108.4,3,3,Credit Card,Yes,5,199.5,No,No,No,0.23,1,25.1,0.45,-39,2025-05-13,2027-05-03,Rachel,Roberts,Rachel Roberts,rachel_roberts@gmail.com,+353-1-6465078,720
881,TI-2023-000882,55,Female,Cork,Individual,Postpay,Freedom,94,0,Yes,Cancelled,80.1,1235,307,No,No,5,15,115.6,3,1,Credit Card,Yes,0,412.78,No,No,Yes,0.06,4,44.8,0.74,84,2023-05-08,2024-02-06,Lisa,Lewis,Lisa Lewis,lisa_lewis@mail.com,+353-21-8102125,274
882,TI-2024-000883,51,Male,Galway,Individual,Prepay,Essentials,87,24,Yes,Active,23.4,91,474,No,Yes,4,4,143.0,4,5,Debit Card,Yes,0,35.97,Yes,No,No,0.51,3,5.7,0.99,-65,2024-07-25,2026-07-15,William,Nelson,William Nelson,william_nelson@yahoo.com,+353-91-508549,720
883,TI-2023-000884,55,Female,Galway,Individual,Prepay,Freedom,42,1,Yes,Active,29.9,330,393,Yes,Yes,4,12,180.5,1,2,Credit Card,Yes,2,98.21,Yes,Yes,No,0.39,1,2.6,0.26,87,2023-12-25,2024-01-24,Janet,Nguyen,Janet Nguyen,janet_nguyen@mail.com,+353-91-140816,30
884,TI-2022-000885,67,Male,Galway,Individual,Postpay,Unlimited,19,0,Yes,Active,53.7,1664,221,Yes,No,28,14,171.7,0,5,Debit Card,Yes,3,150.01,No,No,Yes,0.39,4,32.0,0.63,23,2022-08-20,2023-03-08,Jerry,Davis,Jerry Davis,jerry_davis@yahoo.com,+353-91-509253,200
885,TI-2024-000886,51,Female,Dublin,Individual,Postpay,Freedom,92,1,Yes,Active,36.4,954,172,No,Yes,18,16,12.7,4,3,Debit Card,Yes,4,313.37,No,No,Yes,0.29,0,57.3,0.38,100,2024-08-07,2024-09-06,Jessica,Scott,Jessica Scott,jessica_scott@outlook.com,+353-1-8953505,30
886,TI-2024-000887,35,Male,Dublin,Individual,Postpay,Freedom,39,0,No,Cancelled,86.7,2601,339,Yes,Yes,18,19,225.5,1,1,Credit Card,Yes,3,342.59,No,No,No,0.1,3,3.2,0.55,-79,2024-09-04,2024-11-04,Thomas,Martinez,Thomas Martinez,thomas_martinez@yahoo.com,+353-1-8982843,61
887,TI-2024-000888,47,Male,Dublin,Individual,Postpay,Freedom,31,12,Yes,Active,50.0,2977,284,No,Yes,5,4,284.8,0,5,Direct Debit,Yes,3,62.1,No,No,Yes,0.63,1,61.3,0.87,4,2024-04-15,2025-04-10,George,Brown,George Brown,george_brown@outlook.com,+353-1-7319518,360
888,TI-2025-000889,32,Female,Other,Individual,Postpay,Freedom,12,1,Yes,Active,81.0,1251,308,No,Yes,27,18,105.3,0,2,Credit Card,Yes,1,471.9,Yes,No,Yes,0.11,3,28.3,0.35,13,2025-06-09,2025-07-09,Sharon,Nguyen,Sharon Nguyen,sharon_nguyen@gmail.com,+353-83-9198351,30
889,TI-2024-000890,44,Male,Dublin,Individual,Postpay,Essentials,91,1,Yes,Active,60.2,193,156,No,Yes,25,6,54.7,2,5,Direct Debit,Yes,2,170.52,No,No,No,0.15,1,9.4,0.07,9,2024-09-19,2024-10-19,Matthew,Jackson,Matthew Jackson,matthew_jackson@gmail.com,+353-1-1617855,30
890,TI-2023-000891,68,Male,Dublin,Business,Postpay,Freedom,84,12,No,Active,78.4,529,150,No,Yes,28,2,162.5,0,1,Credit Card,Yes,2,356.58,No,Yes,No,0.22,3,41.3,0.8,-98,2023-08-27,2024-08-21,Jason,Smith,Jason Smith,jason_smith@yahoo.com,+353-1-6885266,360
891,TI-2025-000892,51,Male,Other,Family,SIM-only,Essentials,57,24,No,Active,36.6,2892,184,No,No,9,12,211.8,1,5,Credit Card,Yes,0,262.1,No,No,No,0.13,0,68.6,0.56,63,2025-05-24,2027-05-14,Patrick,Lee,Patrick Lee,patrick_lee@gmail.com,+353-87-5221360,720
892,TI-2023-000893,69,Female,Dublin,Business,Postpay,Freedom,11,12,Yes,Active,84.0,1266,177,Yes,Yes,22,13,204.0,4,2,Debit Card,Yes,3,111.38,No,No,No,0.58,4,39.5,0.45,-4,2023-09-18,2024-09-12,Michelle,Clark,Michelle Clark,michelle_clark@yahoo.com,+353-1-3649828,360
893,TI-2025-000894,55,Female,Other,Individual,Prepay,Essentials,85,1,Yes,Active,31.1,1473,20,Yes,No,13,15,184.0,4,1,Debit Card,Yes,4,423.11,Yes,No,No,0.29,2,49.8,0.18,-65,2025-01-16,2025-02-15,Amanda,Flores,Amanda Flores,amanda_flores@outlook.com,+353-83-5527200,30
894,TI-2023-000895,50,Male,Galway,Individual,Prepay,Freedom,63,24,No,Active,56.9,638,111,No,Yes,16,12,44.7,2,3,Direct Debit,Yes,1,409.12,Yes,No,No,0.07,2,59.0,0.09,-91,2023-05-06,2025-04-25,Justin,Lee,Justin Lee,justin_lee@outlook.com,+353-91-577796,720
895,TI-2024-000896,41,Female,Other,Family,Prepay,Essentials,15,24,Yes,Active,25.3,1610,170,Yes,Yes,29,1,251.2,1,3,Credit Card,Yes,2,198.04,No,No,No,0.1,2,57.8,0.28,-1,2024-02-17,2026-02-06,Nicole,Martin,Nicole Martin,nicole_martin@outlook.com,+353-86-7517531,720
896,TI-2022-000897,32,Female,Dublin,Individual,Prepay,Freedom,49,0,Yes,Active,50.2,1597,137,No,Yes,2,13,128.3,0,4,Direct Debit,No,0,294.3,No,No,Yes,0.11,1,6.2,0.72,-80,2022-09-03,2023-01-24,Michelle,Hernandez,Michelle Hernandez,michelle_hernandez@mail.com,+353-1-8934156,143
897,TI-2022-000898,47,Male,Dublin,Individual,Prepay,Freedom,11,12,Yes,Active,35.2,2525,232,Yes,No,27,19,67.2,2,5,Credit Card,Yes,4,128.91,No,Yes,Yes,0.09,4,53.6,0.41,76,2022-10-09,2023-10-04,Gary,Baker,Gary Baker,gary_baker@hotmail.com,+353-1-9788541,360
898,TI-2024-000899,59,Male,Galway,Individual,Postpay,Essentials,82,1,Yes,Active,30.3,2527,331,No,No,0,6,26.8,3,2,Credit Card,Yes,3,344.93,No,Yes,No,0.1,1,68.4,0.57,3,2024-03-15,2024-04-14,Larry,Wilson,Larry Wilson,larry_wilson@icloud.com,+353-91-315119,30
899,TI-2023-000900,68,Male,Other,Individual,Postpay,Essentials,11,0,Yes,Cancelled,96.9,2335,29,No,No,9,4,125.6,1,5,Credit Card,Yes,4,154.51,Yes,No,No,0.21,1,50.7,0.08,14,2023-05-21,2024-01-14,Andrew,Rodriguez,Andrew Rodriguez,andrew_rodriguez@mail.com,+353-87-3780611,238
900,TI-2023-000901,34,Male,Galway,Individual,Postpay,Essentials,83,12,Yes,Active,20.2,697,380,Yes,Yes,2,13,185.8,2,1,Debit Card,Yes,2,422.04,No,No,Yes,0.66,1,60.4,0.12,36,2023-03-26,2024-03-20,George,Hernandez,George Hernandez,george_hernandez@outlook.com,+353-91-970315,360
901,TI-2023-000902,22,Female,Dublin,Individual,Postpay,Unlimited,64,24,Yes,Active,79.8,2045,306,No,No,4,8,199.9,4,4,Debit Card,Yes,1,108.69,No,Yes,Yes,0.19,1,35.5,0.01,11,2023-01-13,2025-01-02,Deborah,Lee,Deborah Lee,deborah_lee@mail.com,+353-1-1989048,720
902,TI-2023-000903,46,Male,Galway,Individual,Prepay,Freedom,81,0,No,Active,98.5,1701,160,No,No,24,9,288.9,2,2,Credit Card,Yes,3,7.4,No,No,No,0.05,4,23.7,0.67,19,2023-09-16,2024-08-13,Frank,Young,Frank Young,frank_young@yahoo.com,+353-91-698275,332
903,TI-2022-000904,21,Female,Galway,Individual,Prepay,Freedom,69,24,No,Active,6.9,2742,401,No,Yes,18,6,46.8,3,5,Credit Card,No,1,134.25,No,Yes,Yes,0.64,2,49.0,0.26,-22,2022-08-25,2024-08-14,Amanda,Jones,Amanda Jones,amanda_jones@gmail.com,+353-91-505395,720
904,TI-2024-000905,27,Female,Galway,Individual,Prepay,Essentials,15,24,No,Active,71.4,539,77,No,Yes,9,13,295.7,1,2,Credit Card,Yes,5,95.53,No,No,No,0.26,3,35.9,0.97,79,2024-10-10,2026-09-30,Mary,Perez,Mary Perez,mary_perez@mail.com,+353-91-839099,720
905,TI-2024-000906,34,Male,Galway,Family,Postpay,Freedom,28,24,No,Active,29.0,329,277,No,Yes,29,13,196.7,2,1,Credit Card,Yes,4,254.14,No,No,Yes,0.44,1,64.6,0.31,-5,2024-04-02,2026-03-23,Brian,Perez,Brian Perez,brian_perez@outlook.com,+353-91-789075,720
906,TI-2023-000907,27,Female,Other,Individual,Prepay,Unlimited,36,1,Yes,Active,8.8,469,319,No,No,25,1,136.8,0,4,Credit Card,Yes,4,101.85,Yes,No,Yes,0.26,4,70.2,0.36,75,2023-07-28,2023-08-27,Barbara,Allen,Barbara Allen,barbara_allen@yahoo.com,+353-83-7094486,30
907,TI-2022-000908,34,Male,Galway,Individual,Prepay,Unlimited,10,24,Yes,Active,43.3,2896,20,No,Yes,24,16,266.6,1,2,Debit Card,Yes,0,381.59,Yes,Yes,No,0.34,0,59.2,0.47,87,2022-08-27,2024-08-16,Brandon,Allen,Brandon Allen,brandon_allen@gmail.com,+353-91-318466,720
908,TI-2022-000909,37,Other,Dublin,Family,Postpay,Freedom,42,1,Yes,Active,93.8,533,384,No,No,15,19,208.6,2,1,Debit Card,Yes,3,120.69,No,No,No,0.09,3,71.5,0.32,7,2022-09-02,2022-10-02,David,Baker,David Baker,david_baker@outlook.com,+353-1-2852213,30
909,TI-2023-000910,41,Female,Cork,Individual,Postpay,Essentials,49,12,No,Active,6.1,1962,496,Yes,Yes,0,3,105.3,2,3,Direct Debit,No,4,353.48,No,No,No,0.31,1,25.7,0.82,18,2023-01-18,2024-01-13,Barbara,Young,Barbara Young,barbara_young@hotmail.com,+353-21-8840543,360
910,TI-2022-000911,22,Female,Dublin,Individual,Prepay,Essentials,41,0,Yes,Active,60.8,466,362,No,Yes,5,12,265.3,1,2,Credit Card,No,2,289.24,No,No,No,0.28,1,64.6,0.88,77,2022-09-27,2022-11-30,Debra,Miller,Debra Miller,debra_miller@yahoo.com,+353-1-6617548,64
911,TI-2024-000912,51,Female,Cork,Individual,Postpay,Essentials,78,0,No,Active,52.6,2467,371,No,Yes,8,17,200.3,4,4,Credit Card,Yes,5,493.12,No,No,No,0.27,3,24.4,0.01,66,2024-02-06,2024-09-27,Donna,Taylor,Donna Taylor,donna_taylor@mail.com,+353-21-2087489,234
912,TI-2024-000913,23,Male,Cork,Individual,Postpay,Essentials,26,12,Yes,Active,88.0,761,379,No,Yes,27,2,210.0,0,2,Credit Card,Yes,2,499.95,No,No,No,0.34,3,9.4,0.65,43,2024-02-11,2025-02-05,Christopher,Allen,Christopher Allen,christopher_allen@outlook.com,+353-21-6042425,360
913,TI-2023-000914,19,Female,Dublin,Individual,Postpay,Essentials,17,1,No,Active,13.0,1005,142,No,Yes,4,18,269.0,1,2,Debit Card,Yes,1,434.76,No,No,No,0.6,1,45.1,0.69,-73,2023-06-24,2023-07-24,Kimberly,Rodriguez,Kimberly Rodriguez,kimberly_rodriguez@gmail.com,+353-1-5034134,30
914,TI-2024-000915,30,Female,Dublin,Family,SIM-only,Essentials,66,1,Yes,Active,69.7,890,35,No,Yes,26,4,135.1,0,1,Credit Card,Yes,5,379.99,Yes,No,No,0.72,4,33.3,0.96,-95,2024-02-06,2024-03-07,Michelle,Harris,Michelle Harris,michelle_harris@yahoo.com,+353-1-1649602,30
